TIC1	TIC2
-0.8572499234079933	-0.5081008973799874
-0.9124792509844899	-0.49186169808021396
-0.8668593132930098	-0.5599926412980503
-0.8736756859088126	-0.6452169510871026
-0.8393118703954944	-0.7173144464617214
-0.8687864780759704	-0.6704932806594383
-0.8581152681454988	-0.6381137246627092
-0.8377134455726205	-0.6970432531291222
-0.867077996247129	-0.363718551166619
-0.8413898373324893	-0.47012459772698456
-0.8465439059335483	-0.6835623965544476
-0.8803106791791127	-0.57290459592988
-0.8695931985143741	-0.6542026573224851
-0.8566945669085062	-0.5909202023495915
-0.8579899751146681	-0.7598414823776114
-0.8779156327365905	-0.5916275914063869
-0.8464127035861814	-0.7536020772047429
-0.8407507340039715	-0.7125732097718807
-0.8330741030545418	-0.7497102174889494
-0.8566319798762516	-0.48786390597570994
-0.8713764995013021	-0.6640732886465983
-0.8384573505027052	-0.6678221858174425
-0.854543079999994	-0.5127841550043168
-0.8473798781762192	-0.48528378347841894
-0.8541776858691662	-0.4612788576230553
-0.8338523955808584	-0.6829928158138472
-0.7950830262498791	-0.6392148107498854
-0.8594455290373969	-0.5287076103204962
-0.8477876519426674	-0.6540476493978504
-0.8467207040916701	-0.5908704566466039
-0.8288571049647069	-0.7937525694166077
-0.8729493696836674	-0.6360611008002772
-0.8591207723017438	-0.4855127342767305
-0.8514009571531862	-0.5765638996007412
-0.8704078940215564	-0.7116930541874233
-0.8859108311354751	-0.5276372846099964
-0.8529362125761012	-0.6687856659284224
-0.8773856093449688	-0.680751888383385
-0.8452224159886343	-0.7931740526349422
-0.8808629819781479	-0.5430097291488467
-0.8788245279491386	-0.4661699156984862
-0.8629588494824763	-0.641185948443602
-0.8521214710710464	-0.5809034444495937
-0.8658852123826745	-0.5700570565589289
-0.8884174292814092	-0.3885842301967184
-0.8911740905119326	-0.6604817638338893
-0.863875484602628	-0.5746658305247281
-0.8421451041000299	-0.5329981362053893
-0.8660291523933951	-0.723247961473279
-0.8582429773668974	-0.596082380963213
-0.9005816745620652	-0.5660686485667492
-0.8236664268118018	-0.4779319128475792
-0.876412170962556	-0.6195121526727991
-0.8678808921287863	-0.5822632299546231
-0.8478192584593379	-0.6964143367655184
-0.879986405678919	-0.7753805894011179
-0.848612773737288	-0.5957041854506704
-0.8505775969982105	-0.6988625034681242
-0.8738463324438283	-0.8095799754071926
-0.8465777922470054	-0.6857589082572328
-0.8649518756539997	-0.8262574428841081
-0.8756862933408915	-0.6954105901791676
-0.8679791270758627	-0.7064568080674105
-0.8714850613303667	-0.7018379492912779
-0.8842942057373178	-0.6111162620446082
-0.9059144477367014	-0.5278494637861408
-0.8599982274767	-0.6132720493085517
-0.8860783018311793	-0.6689748583297104
-0.894689614249196	-0.7306998162799592
-0.8613037187001489	-0.655280641532106
-0.8705798389507508	-0.35761116472776866
-0.8837226390387042	-0.6961898000991149
-0.8109919846341114	-0.5733477335778976
-0.8591044137466064	-0.6531688505759536
-0.8409718827381953	-0.5364230598339428
-0.854051130076676	-0.5113341640570379
-0.8719188638373692	-0.6813880477907097
-0.8524799634026958	-0.7820811799023328
-0.8608773831305923	-0.7697149034892163
-0.8535690352536169	-0.6677340444909259
-0.8946486479506894	-0.53805940713054
-0.8787606326699692	-0.6554660309960223
-0.8684752123087705	-0.5861276687829551
-0.8654522426697542	-0.5911969431640962
-0.9054509696604114	-0.6766328692191625
-0.8444301749213599	-0.5050817216443799
-0.8557975367290064	-0.7305978950084251
-0.8645702782225367	-0.6520831891411429
-0.8588798907439827	-0.6966602350489701
-0.9064653407547754	-0.6041346016567313
-0.8803540696521175	-0.813240623215973
-0.8741010143373366	-0.5394084567959392
-0.8746924004363861	-0.6438599166518006
-0.8729327171746794	-0.5589590764187085
-0.8627752692844866	-0.4434416929102598
-0.8776478952706561	-0.6014919882883687
-0.8372682097566081	-0.6265464257851345
-0.8469354113293577	-0.8737898394408701
-0.886656046004013	-0.6860587892260188
-0.8565219652470739	-0.6503039560567379
-0.8551961553253142	-0.6771871388186907
-0.8564727962131571	-0.5452757025433446
-0.8660708577984888	-0.5225529551576384
-0.8218848933168452	-0.58479185115129
-0.8622398181453319	-0.735564795994347
-0.8421871901996775	-0.5221684503531758
-0.8873875319228012	-0.6790134677726174
-0.8574410611514549	-0.6410840795027393
-0.8667689782400934	-0.6825374209530075
-0.8454762578491664	-0.6932206841780522
-0.8613539556075258	-0.5272365512199562
-0.8758032687381145	-0.5865275825834027
-0.8591591201324351	-0.6339254069919984
-0.8533545061432158	-0.4990344235087898
-0.8562158879011903	-0.5804126116960968
-0.8267404522844902	-0.8256452508734435
-0.8726965340519676	-0.6820277953478193
-0.8471807231346933	-0.6251238625410327
-0.909138719434662	-0.7548202193942539
-0.8642449214137305	-0.6126976841895941
-0.8643591722070556	-0.6505478647153966
-0.8598252246713303	-0.6612031782804948
-0.8791492565884408	-0.5742563173193558
-0.8723817322018715	-0.4913545498485288
-0.8600638062283635	-0.6336250664385967
-0.8751017341760772	-0.5809359352276524
-0.8770376690928771	-0.6776995337327794
-0.8609550811057091	-0.614860992959791
-0.8526935947737159	-0.6031160572441303
-0.8348434788588711	-0.6652152772594198
-0.8651136260095497	-0.5574586497144729
-0.8402473098069976	-0.6932092857448264
-0.8979752282206352	-0.7263223340351042
-0.8538739261250163	-0.5751630610410046
-0.8872388237456282	-0.6562446256428904
-0.8745083758722978	-0.6758987711001723
-0.8900027183021102	-0.6601208285700135
-0.9015660378270782	-0.5262303520525053
-0.8936416076437406	-0.6764228070971141
-0.8624446556479957	-0.6733879204934565
-0.8464338222872457	-0.7661750166371579
-0.8825776864093411	-0.7696047132623649
-0.8430795566315901	-0.6199935457531538
-0.8665760661696291	-0.2858865479319759
-0.8664667375889458	-0.7952207897170576
-0.8870770084280941	-0.6003651242026589
-0.865653979520026	-0.5865473555328053
-0.8560291765050863	-0.6588771293502065
-0.880828006761693	-0.7028009682281642
-0.8442554527193847	-0.7384676292429244
-0.8971097090793112	-0.4848753991697441
-0.8612232110362243	-0.5242838889520005
-0.8506953378051587	-0.5805449196357264
-0.8455357145567313	-0.6126250439990266
-0.8539376549744062	-0.5764108126900567
-0.8751856862915677	-0.6162113048575737
-0.887483921015358	-0.5030340977073395
-0.8330863196673307	-0.4506906032004454
-0.8910339652260417	-0.6671529543279533
-0.8431442542315728	-0.7294062667190904
-0.8469622429798468	-0.3760023256931855
-0.8752214538133536	-0.5838191973152451
-0.8582728224921504	-0.7069928872398199
-0.8259192623682936	-0.8606834896090927
-0.8600989067979181	-0.66989914385239
-0.8690006981015611	-0.3724214593927515
-0.8888650292155803	-0.7036743675547443
-0.8284188197239519	-0.7088020656775296
-0.8860376194798124	-0.6750598925023912
-0.8539620748840959	-0.6149237174663655
-0.886039415388133	-0.7116754375495571
-0.8286774260026679	-0.5822983725782711
-0.8474665594565403	-0.6471675331219044
-0.8981604340193069	-0.6794635863632523
-0.8750972500935353	-0.569071187447916
-0.879735561987605	-0.6613839599622438
-0.8821056996795786	-0.5509317499729134
-0.8882281245785768	-0.6770561331941862
-0.8564002522366888	-0.6684916971143311
-0.8595199354357937	-0.7580407135890335
-0.8504285924580814	-0.6574773161934067
-0.867055328472939	-0.7641932888426277
-0.8722357932565407	-0.7553836909073013
-0.8450416242861349	-0.7699609130997729
-0.8754476046479553	-0.8403838175824259
-0.8458433730644572	-0.6060729566211216
-0.8552813806678776	-0.5620982182719958
-0.8691150211083549	-0.630084324557771
-0.8798905122414459	-0.6355261678509061
-0.8748943342084492	-0.5546775910062687
