time(ps)	Q
384540.0	0.87896764
384560.0	0.8582738
384580.0	0.8901123
384600.0	0.870449
384620.0	0.867879
384640.0	0.8670847
384660.0	0.86894584
384680.0	0.88486964
384700.0	0.8839438
384720.0	0.8204257
384740.0	0.7952369
384760.0	0.83786625
384780.0	0.8876518
384800.0	0.8902842
384820.0	0.91497374
384840.0	0.8859416
384860.0	0.88309187
384880.0	0.90831566
384900.0	0.8832082
384920.0	0.85971004
384940.0	0.8613033
384960.0	0.8749916
384980.0	0.8726026
385000.0	0.87697434
385020.0	0.90073603
385040.0	0.8557322
385060.0	0.856767
385080.0	0.87951213
385100.0	0.9019956
385120.0	0.88303006
385140.0	0.90403277
385160.0	0.84672433
385180.0	0.9069808
385200.0	0.86013615
385220.0	0.88457656
385240.0	0.8897559
385260.0	0.9221768
385280.0	0.86702335
385300.0	0.88601923
385320.0	0.8961127
385340.0	0.8808885
385360.0	0.9013203
385380.0	0.85975164
385400.0	0.88888776
385420.0	0.86437774
385440.0	0.85356396
385460.0	0.84474057
385480.0	0.8173228
385500.0	0.8175838
385520.0	0.84241587
385540.0	0.8188244
385560.0	0.8352229
385580.0	0.8560318
385600.0	0.8775517
385620.0	0.81529564
385640.0	0.82056284
385660.0	0.8700132
385680.0	0.8713972
385700.0	0.8638298
385720.0	0.83187276
385740.0	0.82854843
385760.0	0.82298166
385780.0	0.79583997
385800.0	0.84930557
385820.0	0.8264248
385840.0	0.874597
385860.0	0.808599
385880.0	0.83668935
385900.0	0.81900686
385920.0	0.8271066
385940.0	0.8152954
385960.0	0.83830947
385980.0	0.8529935
386000.0	0.8657285
386020.0	0.8623517
386040.0	0.83832127
386060.0	0.84447664
386080.0	0.8704164
386100.0	0.89129376
386120.0	0.9022864
386140.0	0.87394
386160.0	0.9145556
386180.0	0.86104184
386200.0	0.88133085
386220.0	0.8780614
386240.0	0.85405123
386260.0	0.88756967
386280.0	0.886249
386300.0	0.9104367
386320.0	0.9199811
386340.0	0.89928675
386360.0	0.9335912
386380.0	0.85459334
386400.0	0.88603103
386420.0	0.86883473
386440.0	0.8784864
386460.0	0.8272225
386480.0	0.87490875
386500.0	0.8865582
386520.0	0.9015474
386540.0	0.9059271
386560.0	0.87530947
386580.0	0.839622
386600.0	0.8697555
386620.0	0.89494395
386640.0	0.8889556
386660.0	0.875526
386680.0	0.87840235
386700.0	0.88649005
386720.0	0.89732003
386740.0	0.89297426
386760.0	0.91315603
386780.0	0.84114283
386800.0	0.84068197
386820.0	0.87247604
386840.0	0.8600701
386860.0	0.9019459
386880.0	0.8669216
386900.0	0.8660301
386920.0	0.9047428
386940.0	0.8731084
386960.0	0.85907066
386980.0	0.921055
387000.0	0.89628047
387020.0	0.93439865
387040.0	0.8773069
387060.0	0.9177267
387080.0	0.89756954
387100.0	0.8747732
387120.0	0.873679
387140.0	0.8954959
387160.0	0.88675374
387180.0	0.95134467
387200.0	0.9374965
387220.0	0.92723805
387240.0	0.8658184
387260.0	0.9062088
387280.0	0.9254404
387300.0	0.9194785
387320.0	0.942975
387340.0	0.8876096
387360.0	0.8621533
387380.0	0.8969466
387400.0	0.9001786
387420.0	0.8870852
387440.0	0.86843914
387460.0	0.8564082
387480.0	0.8365635
387500.0	0.85605496
387520.0	0.84246254
387540.0	0.8760183
387560.0	0.8516846
387580.0	0.8870316
387600.0	0.8645084
387620.0	0.8741498
387640.0	0.87388176
387660.0	0.86952454
387680.0	0.87932885
387700.0	0.8604655
387720.0	0.9298863
387740.0	0.91111016
387760.0	0.89550763
387780.0	0.89052737
387800.0	0.8843835
387820.0	0.8450612
387840.0	0.78802794
387860.0	0.8396029
387880.0	0.7657227
387900.0	0.8705017
387920.0	0.7725995
387940.0	0.64698815
387960.0	0.63165903
387980.0	0.6355578
388000.0	0.64767677
388020.0	0.7117419
388040.0	0.71580327
388060.0	0.76405627
388080.0	0.68574166
388100.0	0.68494964
388120.0	0.801657
388140.0	0.644044
388160.0	0.8434564
388180.0	0.85621226
388200.0	0.7872614
388220.0	0.8670791
388240.0	0.8842072
388260.0	0.8680248
388280.0	0.92452925
388300.0	0.9108704
388320.0	0.85072947
388340.0	0.90540916
388360.0	0.8655747
388380.0	0.8575755
388400.0	0.87933743
388420.0	0.91667545
388440.0	0.9170453
388460.0	0.9057924
388480.0	0.95515734
388500.0	0.87241095
388520.0	0.9594611
388540.0	0.9662164
388560.0	0.8624699
388580.0	0.9139569
388600.0	0.85042435
388620.0	0.83957887
388640.0	0.85604644
388660.0	0.8631582
388680.0	0.8691106
388700.0	0.8782158
388720.0	0.8560352
388740.0	0.87727493
388760.0	0.88226056
388780.0	0.8802743
388800.0	0.8709483
388820.0	0.8719128
388840.0	0.88156396
388860.0	0.8688694
388880.0	0.8695873
388900.0	0.88980156
388920.0	0.8771526
388940.0	0.8619917
388960.0	0.864781
388980.0	0.8668398
389000.0	0.8794809
389020.0	0.87737375
389040.0	0.86554575
389060.0	0.86833847
389080.0	0.8761453
389100.0	0.8753638
389120.0	0.8861847
389140.0	0.9276959
389160.0	0.8933778
389180.0	0.90849257
389200.0	0.89777637
389220.0	0.88489443
389240.0	0.8776231
389260.0	0.875704
389280.0	0.87491494
389300.0	0.8962394
389320.0	0.8911669
389340.0	0.8930012
389360.0	0.88127494
389380.0	0.9001062
389400.0	0.8822935
389420.0	0.8941708
389440.0	0.88909763
389460.0	0.88360685
389480.0	0.874796
389500.0	0.8802307
389520.0	0.8585153
389540.0	0.88351685
389560.0	0.8793103
389580.0	0.8612451
389600.0	0.89119697
389620.0	0.8435398
389640.0	0.87181634
389660.0	0.8786371
389680.0	0.87056655
389700.0	0.8790043
389720.0	0.86909497
389740.0	0.8743134
389760.0	0.8748164
389780.0	0.874036
389800.0	0.90357304
389820.0	0.92516804
389840.0	0.8663
389860.0	0.8821065
389880.0	0.87312245
389900.0	0.87843996
389920.0	0.82264
389940.0	0.8498873
389960.0	0.87074876
389980.0	0.8670756
390000.0	0.8469093
390020.0	0.86335164
390040.0	0.87413925
390060.0	0.87780267
390080.0	0.8812825
390100.0	0.8798345
390120.0	0.8858221
390140.0	0.882213
390160.0	0.8828757
390180.0	0.8826964
390200.0	0.87758255
390220.0	0.86682606
390240.0	0.8491711
390260.0	0.8854215
390280.0	0.8796663
390300.0	0.86604017
390320.0	0.88382226
390340.0	0.8748465
390360.0	0.8746459
390380.0	0.85484993
390400.0	0.86563826
390420.0	0.88644695
390440.0	0.8664296
390460.0	0.8606271
390480.0	0.87901837
390500.0	0.94139314
390520.0	0.94250757
390540.0	0.94019425
390560.0	0.9252661
390580.0	0.93054473
390600.0	0.9408187
390620.0	0.9489379
390640.0	0.97131425
390660.0	0.9642128
390680.0	0.94405633
390700.0	0.948879
390720.0	0.9520874
390740.0	0.94616127
390760.0	0.9601859
390780.0	0.9538541
390800.0	0.95150703
390820.0	0.95000595
390840.0	0.95642805
390860.0	0.9598153
390880.0	0.98331004
390900.0	0.96643305
390920.0	0.9576313
390940.0	0.97603834
390960.0	0.96923804
390980.0	0.957062
391000.0	0.9599089
391020.0	0.9838417
391040.0	0.96867764
391060.0	0.95981306
391080.0	0.9683032
391100.0	0.95831174
391120.0	0.96797615
391140.0	0.9509668
391160.0	0.9645049
391180.0	0.9689926
391200.0	0.93722916
391220.0	0.93533564
391240.0	0.946582
391260.0	0.9650512
391280.0	0.9556807
391300.0	0.94986
391320.0	0.93286896
391340.0	0.9694425
391360.0	0.92875123
391380.0	0.9465613
391400.0	0.9570422
391420.0	0.9453697
391440.0	0.9084772
391460.0	0.9466526
391480.0	0.953421
391500.0	0.91799355
391520.0	0.94516575
391540.0	0.9443203
391560.0	0.98061484
391580.0	0.99096614
391600.0	0.9859778
391620.0	0.9311371
391640.0	0.950487
391660.0	0.94049174
391680.0	0.9504663
391700.0	0.95302415
391720.0	0.95081395
391740.0	0.9557921
391760.0	0.95323765
391780.0	0.9381868
391800.0	0.95289445
391820.0	0.94840366
391840.0	0.9436558
391860.0	0.96307397
391880.0	0.95722556
391900.0	0.94194627
391920.0	0.95150745
391940.0	0.9614377
391960.0	0.94901377
391980.0	0.9660491
392000.0	0.958772
392020.0	0.96218795
392040.0	0.9428923
392060.0	0.9621488
392080.0	0.96372503
392100.0	0.94996786
392120.0	0.95214987
392140.0	0.96049345
392160.0	0.96156067
392180.0	0.9393013
392200.0	0.9598048
392220.0	0.95004946
392240.0	0.94707835
392260.0	0.9520995
392280.0	0.94818777
392300.0	0.94998324
392320.0	0.9447614
392340.0	0.89304876
392360.0	0.9415736
392380.0	0.9425265
392400.0	0.95045716
392420.0	0.94431734
392440.0	0.96217775
392460.0	0.9450634
392480.0	0.9549136
392500.0	0.95576274
392520.0	0.95948905
392540.0	0.9440074
392560.0	0.9601427
392580.0	0.95697606
392600.0	0.9373314
392620.0	0.9607376
392640.0	0.9600444
392660.0	0.9483781
392680.0	0.94917643
392700.0	0.952756
392720.0	0.96175206
392740.0	0.9822601
392760.0	0.9405076
392780.0	0.9650454
392800.0	0.9661555
392820.0	0.9326628
392840.0	0.9277107
392860.0	0.9409466
392880.0	0.9083743
392900.0	0.8730393
392920.0	0.89316094
392940.0	0.8920974
392960.0	0.88881665
392980.0	0.90827966
393000.0	0.9507815
393020.0	0.9625676
393040.0	0.9485597
393060.0	0.95995307
393080.0	0.9100721
393100.0	0.9702755
393120.0	0.9599383
393140.0	0.95642
393160.0	0.9489342
393180.0	0.9602075
393200.0	0.9556795
393220.0	0.93831015
393240.0	0.95607644
393260.0	0.934116
393280.0	0.95047045
393300.0	0.9472337
393320.0	0.92533964
393340.0	0.918627
393360.0	0.9516907
393380.0	0.95225817
393400.0	0.95930153
393420.0	0.9434755
393440.0	0.9524794
393460.0	0.8933801
393480.0	0.9169924
393500.0	0.9711647
393520.0	0.95927453
393540.0	0.9647818
393560.0	0.9604416
393580.0	0.9455073
393600.0	0.9070049
393620.0	0.9289458
393640.0	0.9332182
393660.0	0.9532767
393680.0	0.95602846
393700.0	0.9713836
393720.0	0.9280576
393740.0	0.9431928
393760.0	0.89889246
393780.0	0.9491984
393800.0	0.96786004
393820.0	0.95063716
393840.0	0.94998115
393860.0	0.9537863
393880.0	0.95489746
393900.0	0.9495576
393920.0	0.92204475
393940.0	0.95170647
393960.0	0.96132904
393980.0	0.9496257
394000.0	0.96420527
394020.0	0.95415443
394040.0	0.9533788
394060.0	0.96003073
394080.0	0.954847
394100.0	0.94675624
394120.0	0.95348865
394140.0	0.9523421
394160.0	0.9629425
394180.0	0.95995915
394200.0	0.9368983
394220.0	0.9541045
394240.0	0.94765335
394260.0	0.948474
394280.0	0.9442959
394300.0	0.9376925
394320.0	0.9281037
394340.0	0.9438661
394360.0	0.93188
394380.0	0.9338529
394400.0	0.9777143
394420.0	0.9789384
394440.0	0.9615335
394460.0	0.9895063
394480.0	0.97430533
394500.0	0.9746666
394520.0	0.97513044
394540.0	0.9666748
394560.0	0.9649606
394580.0	0.9804379
394600.0	0.9641333
394620.0	0.9789599
394640.0	0.94842285
394660.0	0.904896
394680.0	0.90104854
394700.0	0.90664476
394720.0	0.88044596
394740.0	0.8036821
394760.0	0.79411036
394780.0	0.82963526
394800.0	0.8253321
394820.0	0.8258345
394840.0	0.9258663
394860.0	0.9388801
394880.0	0.9284425
394900.0	0.92333007
394920.0	0.9123018
394940.0	0.9340467
394960.0	0.9383481
394980.0	0.9311681
395000.0	0.9405317
395020.0	0.9371157
395040.0	0.90051436
395060.0	0.9597914
395080.0	0.95621884
395100.0	0.9184873
395120.0	0.8975174
395140.0	0.9358248
395160.0	0.9327409
395180.0	0.9428121
395200.0	0.94818544
395220.0	0.93699276
395240.0	0.90976286
395260.0	0.90777946
395280.0	0.9344342
395300.0	0.9178707
395320.0	0.9215895
395340.0	0.924623
395360.0	0.9250644
395380.0	0.9297746
395400.0	0.9052166
395420.0	0.92816174
395440.0	0.92973495
395460.0	0.92970437
395480.0	0.9241193
395500.0	0.9125075
395520.0	0.9208369
395540.0	0.915135
395560.0	0.91994494
395580.0	0.89416385
395600.0	0.92734176
395620.0	0.92781174
395640.0	0.91077733
395660.0	0.92075187
395680.0	0.9272952
395700.0	0.9156559
395720.0	0.9278204
395740.0	0.9387884
395760.0	0.9274219
395780.0	0.94242615
395800.0	0.94661194
395820.0	0.94801724
395840.0	0.94804716
395860.0	0.9352338
395880.0	0.93322134
395900.0	0.9433542
395920.0	0.9251024
395940.0	0.9235818
395960.0	0.9131884
395980.0	0.9139349
396000.0	0.9215262
396020.0	0.93050987
396040.0	0.9320184
396060.0	0.93602616
396080.0	0.94339436
396100.0	0.9420209
396120.0	0.9254453
396140.0	0.92762554
396160.0	0.9057415
396180.0	0.92680544
396200.0	0.94761544
396220.0	0.9362387
396240.0	0.9329019
396260.0	0.9376963
396280.0	0.92033935
396300.0	0.9482864
396320.0	0.9389672
396340.0	0.91897327
396360.0	0.92568684
396380.0	0.9198637
396400.0	0.93111473
396420.0	0.9469541
396440.0	0.9366441
396460.0	0.951755
396480.0	0.9374826
396500.0	0.9298184
396520.0	0.9202971
396540.0	0.9178858
396560.0	0.93708104
396580.0	0.935503
396600.0	0.94354403
396620.0	0.91532
396640.0	0.90192395
396660.0	0.93842953
396680.0	0.9235215
396700.0	0.9491034
396720.0	0.9258128
396740.0	0.9374109
396760.0	0.9335846
396780.0	0.92823243
396800.0	0.9308797
396820.0	0.9465911
396840.0	0.9268193
396860.0	0.9421729
396880.0	0.9363977
396900.0	0.9401058
396920.0	0.9435057
396940.0	0.94041127
396960.0	0.92611617
396980.0	0.9434736
397000.0	0.9326831
397020.0	0.93087363
397040.0	0.94075865
397060.0	0.9270865
397080.0	0.9446921
397100.0	0.94120127
397120.0	0.94180346
397140.0	0.9314017
397160.0	0.94383216
397180.0	0.9436991
397200.0	0.93617785
397220.0	0.93838185
397240.0	0.9129463
397260.0	0.94951135
397280.0	0.93378305
397300.0	0.92315054
397320.0	0.94317067
397340.0	0.9289067
397360.0	0.95161885
397380.0	0.92525965
397400.0	0.93952173
397420.0	0.9704033
397440.0	0.9118938
397460.0	0.8806811
397480.0	0.833565
397500.0	0.8923641
397520.0	0.9075452
397540.0	0.8910643
397560.0	0.9162861
397580.0	0.86586636
397600.0	0.83681333
397620.0	0.8658626
397640.0	0.8862935
397660.0	0.8674292
397680.0	0.8653588
397700.0	0.83549064
397720.0	0.89812136
397740.0	0.89565563
397760.0	0.85854137
397780.0	0.8461169
397800.0	0.893302
397820.0	0.8753724
397840.0	0.89238894
397860.0	0.9276907
397880.0	0.9205211
397900.0	0.9488018
397920.0	0.8991707
397940.0	0.9063722
397960.0	0.91333514
397980.0	0.92292655
398000.0	0.8850836
398020.0	0.9055305
398040.0	0.9318201
398060.0	0.9184744
398080.0	0.93863493
398100.0	0.91318005
398120.0	0.92866844
398140.0	0.91693527
398160.0	0.9480951
398180.0	0.9468718
398200.0	0.9542746
398220.0	0.9502997
398240.0	0.9600738
398260.0	0.895473
398280.0	0.89071095
398300.0	0.9202633
398320.0	0.9444523
398340.0	0.9095766
398360.0	0.90969557
398380.0	0.91173583
398400.0	0.9160687
398420.0	0.9214441
398440.0	0.8889679
398460.0	0.92033195
398480.0	0.919929
398500.0	0.9039261
398520.0	0.9207718
398540.0	0.91052794
398560.0	0.8991035
398580.0	0.9203693
398600.0	0.93433714
398620.0	0.89319086
398640.0	0.8617997
398660.0	0.889858
398680.0	0.91833305
398700.0	0.89865315
398720.0	0.9124856
398740.0	0.94272155
398760.0	0.9424248
398780.0	0.92839277
398800.0	0.9270421
398820.0	0.9404056
398840.0	0.93571526
398860.0	0.9265176
398880.0	0.9202714
398900.0	0.95902205
398920.0	0.9275861
398940.0	0.9280276
398960.0	0.9303244
398980.0	0.91266304
399000.0	0.91051805
399020.0	0.9310011
399040.0	0.94144464
399060.0	0.9219966
399080.0	0.93560827
399100.0	0.92510873
399120.0	0.92460054
399140.0	0.952772
399160.0	0.9378302
399180.0	0.9415521
399200.0	0.9442159
399220.0	0.92190003
399240.0	0.9393411
399260.0	0.9293246
399280.0	0.93126565
399300.0	0.9416349
399320.0	0.9289178
399340.0	0.92320776
399360.0	0.9740462
399380.0	0.9501703
399400.0	0.91644084
399420.0	0.93733305
399440.0	0.9305118
399460.0	0.93054235
399480.0	0.9221873
399500.0	0.92136
399520.0	0.9297136
399540.0	0.9113954
399560.0	0.92326
399580.0	0.9115275
399600.0	0.9069904
399620.0	0.9111182
399640.0	0.90497255
399660.0	0.9539813
399680.0	0.975535
399700.0	0.98287165
399720.0	0.9896806
399740.0	0.9829862
399760.0	0.9854974
399780.0	0.9793036
399800.0	0.9851382
399820.0	0.9763036
399840.0	0.9801005
399860.0	0.96719
399880.0	0.96210164
399900.0	0.9716235
399920.0	0.97225237
399940.0	0.96976787
399960.0	0.97020966
399980.0	0.986016
400000.0	0.9752842
400020.0	0.9679782
400040.0	0.9704352
400060.0	0.98009896
400080.0	0.97877705
400100.0	0.9611253
400120.0	0.9772653
400140.0	0.9553113
400160.0	0.9404455
400180.0	0.9808774
400200.0	0.9907407
400220.0	0.9713301
400240.0	0.96604615
400260.0	0.9726329
400280.0	0.96696115
400300.0	0.96639353
400320.0	0.9552563
400340.0	0.94922155
400360.0	0.9701942
400380.0	0.9758238
400400.0	0.9475596
400420.0	0.97252893
400440.0	0.9767289
400460.0	0.93419826
400480.0	0.95459926
400500.0	0.94019026
400520.0	0.96909523
400540.0	0.982962
400560.0	0.9924727
400580.0	0.98024863
400600.0	0.9727759
400620.0	0.94339204
400640.0	0.9811667
400660.0	0.9895604
400680.0	0.9747327
400700.0	0.9666055
400720.0	0.98714
400740.0	0.9783933
400760.0	0.9699075
400780.0	0.9672046
400800.0	0.98105955
400820.0	0.98880243
400840.0	0.98767245
400860.0	0.9751347
400880.0	0.98731285
400900.0	0.97974676
400920.0	0.9601373
400940.0	0.9727319
400960.0	0.96639735
400980.0	0.97266436
401000.0	0.97271055
401020.0	0.9670944
401040.0	0.9526946
401060.0	0.97781235
401080.0	0.9732788
401100.0	0.9587129
401120.0	0.9690095
401140.0	0.9785116
401160.0	0.9757942
401180.0	0.98356766
401200.0	0.9632584
401220.0	0.9768252
401240.0	0.98231214
401260.0	0.9713791
401280.0	0.96200496
401300.0	0.9776314
401320.0	0.9832297
401340.0	0.9706843
401360.0	0.96796685
401380.0	0.97285324
401400.0	0.9657945
401420.0	0.97058845
401440.0	0.972981
401460.0	0.9860306
401480.0	0.94573355
401500.0	0.96575
401520.0	0.94989777
401540.0	0.97445565
401560.0	0.9601474
401580.0	0.9574791
401600.0	0.9788082
401620.0	0.962255
401640.0	0.9754412
401660.0	0.9693662
401680.0	0.9453931
401700.0	0.9624537
401720.0	0.9396196
401740.0	0.98401284
401760.0	0.97789294
401780.0	0.97786176
401800.0	0.9692042
401820.0	0.9778432
401840.0	0.93893975
401860.0	0.9546458
401880.0	0.98135555
401900.0	0.9025811
401920.0	0.90287685
401940.0	0.9211212
401960.0	0.87451774
401980.0	0.8527497
402000.0	0.8892422
402020.0	0.8628683
402040.0	0.8746863
402060.0	0.86239654
402080.0	0.86187506
402100.0	0.87611175
402120.0	0.87756944
402140.0	0.89564556
402160.0	0.9088509
402180.0	0.901069
402200.0	0.8649816
402220.0	0.89622205
402240.0	0.86254436
402260.0	0.8834326
402280.0	0.86744004
402300.0	0.8210345
402320.0	0.8478359
402340.0	0.86718935
402360.0	0.87160337
402380.0	0.8772518
402400.0	0.83310485
402420.0	0.83284575
402440.0	0.8828116
402460.0	0.88650537
402480.0	0.8578927
402500.0	0.8857024
402520.0	0.8215124
402540.0	0.843972
402560.0	0.8872162
402580.0	0.85408646
402600.0	0.8315745
402620.0	0.8856893
402640.0	0.88566476
402660.0	0.8584485
402680.0	0.87117743
402700.0	0.8754191
402720.0	0.8488196
402740.0	0.84091043
402760.0	0.8847393
402780.0	0.88954985
402800.0	0.8686966
402820.0	0.8834792
402840.0	0.8332389
402860.0	0.86201835
402880.0	0.88027096
402900.0	0.8781155
402920.0	0.8799429
402940.0	0.874
402960.0	0.86067915
402980.0	0.8425363
403000.0	0.8654619
403020.0	0.8502712
403040.0	0.88157207
403060.0	0.8863816
403080.0	0.8613612
403100.0	0.892274
403120.0	0.8717364
403140.0	0.86716133
403160.0	0.8520608
403180.0	0.83293504
403200.0	0.86279124
403220.0	0.8642617
403240.0	0.8031811
403260.0	0.87094736
403280.0	0.8706987
403300.0	0.8854212
403320.0	0.8875011
403340.0	0.8682767
403360.0	0.89046973
403380.0	0.85179466
403400.0	0.87540036
403420.0	0.88436586
403440.0	0.9125734
403460.0	0.86522955
403480.0	0.8542917
403500.0	0.8150824
403520.0	0.79736763
403540.0	0.8337077
403560.0	0.8708412
403580.0	0.88687325
403600.0	0.879929
403620.0	0.88477916
403640.0	0.9020135
403660.0	0.9013349
403680.0	0.8623963
403700.0	0.8794551
403720.0	0.86558485
403740.0	0.85275286
403760.0	0.8680838
403780.0	0.88173074
403800.0	0.8241306
403820.0	0.85115314
403840.0	0.85655767
403860.0	0.88665974
403880.0	0.8504476
403900.0	0.9036889
403920.0	0.89687777
403940.0	0.8549853
403960.0	0.87521625
403980.0	0.857883
404000.0	0.87431055
404020.0	0.8327972
404040.0	0.86124647
404060.0	0.86468446
404080.0	0.8689906
404100.0	0.89271116
404120.0	0.9118399
404140.0	0.8702178
404160.0	0.86943436
404180.0	0.8319809
404200.0	0.8503442
404220.0	0.7966283
404240.0	0.8151761
404260.0	0.68261135
404280.0	0.79042625
404300.0	0.8026159
404320.0	0.8182099
404340.0	0.7659537
404360.0	0.78417766
404380.0	0.80845743
404400.0	0.7331786
404420.0	0.7581622
404440.0	0.80488575
404460.0	0.86673725
404480.0	0.8080718
404500.0	0.82759523
404520.0	0.8356861
404540.0	0.8481526
404560.0	0.834897
404580.0	0.88762313
404600.0	0.90444547
404620.0	0.8987081
404640.0	0.9329245
404660.0	0.955012
404680.0	0.9340899
404700.0	0.8677029
404720.0	0.90265596
404740.0	0.9126528
404760.0	0.9153992
404780.0	0.87325335
404800.0	0.9470152
404820.0	0.9604528
404840.0	0.96472573
404860.0	0.9219153
404880.0	0.97495115
404900.0	0.9660779
404920.0	0.9521517
404940.0	0.96485853
404960.0	0.89705175
404980.0	0.89414024
405000.0	0.8092472
405020.0	0.87089586
405040.0	0.88951606
405060.0	0.86429393
405080.0	0.8521019
405100.0	0.6241984
405120.0	0.60699385
405140.0	0.81054443
405160.0	0.8695752
405180.0	0.8706267
405200.0	0.87311846
405220.0	0.800723
405240.0	0.8413526
405260.0	0.83121836
405280.0	0.8686623
405300.0	0.90124017
405320.0	0.78508174
405340.0	0.7884967
405360.0	0.8380691
405380.0	0.87425494
405400.0	0.77378416
405420.0	0.883013
405440.0	0.830799
405460.0	0.80538243
405480.0	0.86046743
405500.0	0.87434494
405520.0	0.93000853
405540.0	0.93706626
405560.0	0.9453758
405580.0	0.97181726
405600.0	0.9085082
405620.0	0.99357504
405640.0	0.9881186
405660.0	0.9724393
405680.0	0.9742269
405700.0	0.98569286
405720.0	0.99501663
405740.0	0.9841459
405760.0	0.96178424
405780.0	0.96389234
405800.0	0.9707157
405820.0	0.97145677
405840.0	0.96017784
405860.0	0.9649784
405880.0	0.9141951
405900.0	0.963878
405920.0	0.8220153
405940.0	0.81176925
405960.0	0.66680473
405980.0	0.5899526
406000.0	0.5922273
406020.0	0.5616351
406040.0	0.5186148
406060.0	0.6050099
406080.0	0.53078425
406100.0	0.5612714
406120.0	0.49679667
406140.0	0.5022245
406160.0	0.5514098
406180.0	0.75158185
406200.0	0.7426629
406220.0	0.7485138
406240.0	0.6584872
406260.0	0.7368697
406280.0	0.72468233
406300.0	0.7446542
406320.0	0.7963317
406340.0	0.76712596
406360.0	0.7847458
406380.0	0.7945955
406400.0	0.8735366
406420.0	0.90556943
406440.0	0.905842
406460.0	0.90059686
406480.0	0.8514534
406500.0	0.8800232
406520.0	0.83565104
406540.0	0.8805404
406560.0	0.8577741
406580.0	0.77823955
406600.0	0.8476505
406620.0	0.8607878
406640.0	0.86381936
406660.0	0.83028156
406680.0	0.84447926
406700.0	0.85869354
406720.0	0.85124636
406740.0	0.8522048
406760.0	0.86165017
406780.0	0.88778746
406800.0	0.855453
406820.0	0.85187113
406840.0	0.8851094
406860.0	0.8818507
406880.0	0.87043726
406900.0	0.83749485
406920.0	0.8756241
406940.0	0.84340614
406960.0	0.87038743
406980.0	0.8955982
407000.0	0.86652803
407020.0	0.8538643
407040.0	0.83825165
407060.0	0.8595904
407080.0	0.8527461
407100.0	0.840936
407120.0	0.87522596
407140.0	0.8706403
407160.0	0.84674186
407180.0	0.8497613
407200.0	0.81583655
407220.0	0.8507441
407240.0	0.87004775
407260.0	0.86375433
407280.0	0.8675084
407300.0	0.8751645
407320.0	0.82962716
407340.0	0.8416185
407360.0	0.818449
407380.0	0.8663448
407400.0	0.83621585
407420.0	0.844913
407440.0	0.8795902
407460.0	0.868411
407480.0	0.8549195
407500.0	0.86521786
407520.0	0.87642634
407540.0	0.83918405
407560.0	0.87780136
407580.0	0.82932
407600.0	0.8574263
407620.0	0.86103284
407640.0	0.9036448
407660.0	0.8435758
407680.0	0.86920834
407700.0	0.83848405
407720.0	0.84217894
407740.0	0.8619095
407760.0	0.8434732
407780.0	0.8784976
407800.0	0.88478947
407820.0	0.84764516
407840.0	0.8815128
407860.0	0.89482015
407880.0	0.88958436
407900.0	0.87578046
407920.0	0.850329
407940.0	0.8476521
407960.0	0.81883955
407980.0	0.8849422
408000.0	0.90264297
408020.0	0.868731
408040.0	0.86832196
408060.0	0.8515208
408080.0	0.8283681
408100.0	0.8267539
408120.0	0.86614656
408140.0	0.876157
408160.0	0.86624545
408180.0	0.85881156
408200.0	0.88768584
408220.0	0.8916451
408240.0	0.8970694
408260.0	0.9118476
408280.0	0.89342254
408300.0	0.8693069
408320.0	0.85531896
408340.0	0.86745197
408360.0	0.839294
408380.0	0.8770681
408400.0	0.8663458
408420.0	0.8905125
408440.0	0.891998
408460.0	0.87973505
408480.0	0.910501
408500.0	0.88190055
408520.0	0.8718447
408540.0	0.8607418
408560.0	0.83651924
408580.0	0.85560733
408600.0	0.87970793
408620.0	0.8618795
408640.0	0.82989025
408660.0	0.8374581
408680.0	0.8543641
408700.0	0.84211546
408720.0	0.9171347
408740.0	0.9293096
408760.0	0.96780723
408780.0	0.9551445
408800.0	0.9138215
408820.0	0.94572705
408840.0	0.9439158
408860.0	0.96693563
408880.0	0.95155996
408900.0	0.9598355
408920.0	0.95836306
408940.0	0.97412425
408960.0	0.9805623
408980.0	0.9490644
409000.0	0.9617588
409020.0	0.9012625
409040.0	0.9450816
409060.0	0.9446299
409080.0	0.95390815
409100.0	0.95897627
409120.0	0.96401304
409140.0	0.94274825
409160.0	0.93175673
409180.0	0.94379973
409200.0	0.93371135
409220.0	0.9662019
409240.0	0.932923
409260.0	0.96287346
409280.0	0.94957566
409300.0	0.9260507
409320.0	0.94129574
409340.0	0.90498096
409360.0	0.92910045
409380.0	0.96421
409400.0	0.94202155
409420.0	0.9490656
409440.0	0.9568559
409460.0	0.95404106
409480.0	0.9538885
409500.0	0.95093423
409520.0	0.9505151
409540.0	0.9696452
409560.0	0.94370496
409580.0	0.95596415
409600.0	0.94864833
409620.0	0.98033726
409640.0	0.9688264
409660.0	0.97334075
409680.0	0.9852205
409700.0	0.96976125
409720.0	0.9758429
409740.0	0.9634366
409760.0	0.98296815
409780.0	0.97641116
409800.0	0.97710294
409820.0	0.9674033
409840.0	0.9832177
409860.0	0.9665864
409880.0	0.9624269
409900.0	0.96961087
409920.0	0.97306913
409940.0	0.96269137
409960.0	0.95359755
409980.0	0.95217246
410000.0	0.93694305
410020.0	0.93513507
410040.0	0.9301648
410060.0	0.94308054
410080.0	0.9343837
410100.0	0.9338259
